10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
10,0.300000,0.200000,0.000000
