25,0.650000,0.250000,0,0.440000
25,0.650000,0.250000,0,0.360000
25,0.650000,0.250000,0,0.440000
25,0.650000,0.250000,0,0.560000
25,0.650000,0.250000,0,0.640000
25,0.650000,0.250000,0,0.480000
25,0.650000,0.250000,0,0.400000
25,0.650000,0.250000,0,0.640000
25,0.650000,0.250000,0,0.600000
25,0.650000,0.250000,0,0.600000
25,0.650000,0.250000,0,0.360000
25,0.650000,0.250000,0,0.280000
25,0.650000,0.250000,0,0.760000
25,0.650000,0.250000,0,0.440000
25,0.650000,0.250000,0,0.520000
25,0.650000,0.250000,0,0.600000
25,0.650000,0.250000,0,0.720000
25,0.650000,0.250000,0,0.480000
25,0.650000,0.250000,0,0.600000
25,0.650000,0.250000,0,0.480000
25,0.650000,0.250000,0,0.280000
25,0.650000,0.250000,0,0.400000
25,0.650000,0.250000,0,0.680000
25,0.650000,0.250000,0,0.440000
25,0.650000,0.250000,0,0.560000
25,0.650000,0.250000,0,0.360000
25,0.650000,0.250000,0,0.400000
25,0.650000,0.250000,0,0.400000
25,0.650000,0.250000,0,0.240000
25,0.650000,0.250000,0,0.560000
25,0.650000,0.250000,10,0.533333
25,0.650000,0.250000,10,0.066667
25,0.650000,0.250000,10,0.266667
25,0.650000,0.250000,10,0.266667
25,0.650000,0.250000,10,0.466667
25,0.650000,0.250000,10,0.266667
25,0.650000,0.250000,10,0.533333
25,0.650000,0.250000,10,0.466667
25,0.650000,0.250000,10,0.466667
25,0.650000,0.250000,10,0.333333
25,0.650000,0.250000,10,0.466667
25,0.650000,0.250000,10,0.466667
25,0.650000,0.250000,10,0.400000
25,0.650000,0.250000,10,0.466667
25,0.650000,0.250000,10,0.266667
25,0.650000,0.250000,10,0.400000
25,0.650000,0.250000,10,0.666667
25,0.650000,0.250000,10,0.333333
25,0.650000,0.250000,10,0.666667
25,0.650000,0.250000,10,0.533333
25,0.650000,0.250000,10,0.333333
25,0.650000,0.250000,10,0.533333
25,0.650000,0.250000,10,0.266667
25,0.650000,0.250000,10,0.533333
25,0.650000,0.250000,10,0.666667
25,0.650000,0.250000,10,0.866667
25,0.650000,0.250000,10,0.666667
25,0.650000,0.250000,10,0.400000
25,0.650000,0.250000,10,0.533333
25,0.650000,0.250000,10,0.600000
25,0.650000,0.250000,15,0.600000
25,0.650000,0.250000,15,0.700000
25,0.650000,0.250000,15,0.400000
25,0.650000,0.250000,15,0.600000
25,0.650000,0.250000,15,0.300000
25,0.650000,0.250000,15,0.300000
25,0.650000,0.250000,15,0.400000
25,0.650000,0.250000,15,0.400000
25,0.650000,0.250000,15,0.300000
25,0.650000,0.250000,15,0.500000
25,0.650000,0.250000,15,0.600000
25,0.650000,0.250000,15,0.700000
25,0.650000,0.250000,15,0.600000
25,0.650000,0.250000,15,0.700000
25,0.650000,0.250000,15,0.500000
25,0.650000,0.250000,15,0.100000
25,0.650000,0.250000,15,0.700000
25,0.650000,0.250000,15,0.600000
25,0.650000,0.250000,15,0.900000
25,0.650000,0.250000,15,0.700000
25,0.650000,0.250000,15,0.500000
25,0.650000,0.250000,15,0.600000
25,0.650000,0.250000,15,0.600000
25,0.650000,0.250000,15,0.300000
25,0.650000,0.250000,15,0.400000
25,0.650000,0.250000,15,0.500000
25,0.650000,0.250000,15,0.500000
25,0.650000,0.250000,15,0.600000
25,0.650000,0.250000,15,0.500000
25,0.650000,0.250000,15,0.900000
25,0.650000,0.250000,18,0.428571
25,0.650000,0.250000,18,0.285714
25,0.650000,0.250000,18,0.285714
25,0.650000,0.250000,18,0.142857
25,0.650000,0.250000,18,0.285714
25,0.650000,0.250000,18,0.285714
25,0.650000,0.250000,18,0.571429
25,0.650000,0.250000,18,0.142857
25,0.650000,0.250000,18,0.428571
25,0.650000,0.250000,18,0.428571
25,0.650000,0.250000,18,0.714286
25,0.650000,0.250000,18,0.428571
25,0.650000,0.250000,18,0.285714
25,0.650000,0.250000,18,0.428571
25,0.650000,0.250000,18,0.428571
25,0.650000,0.250000,18,0.714286
25,0.650000,0.250000,18,0.142857
25,0.650000,0.250000,18,0.571429
25,0.650000,0.250000,18,0.428571
25,0.650000,0.250000,18,0.428571
25,0.650000,0.250000,18,0.571429
25,0.650000,0.250000,18,0.857143
25,0.650000,0.250000,18,0.142857
25,0.650000,0.250000,18,1.000000
25,0.650000,0.250000,18,0.714286
25,0.650000,0.250000,18,0.000000
25,0.650000,0.250000,18,0.428571
25,0.650000,0.250000,18,0.571429
25,0.650000,0.250000,18,0.571429
25,0.650000,0.250000,18,0.571429
25,0.650000,0.250000,20,0.400000
25,0.650000,0.250000,20,0.600000
25,0.650000,0.250000,20,0.600000
25,0.650000,0.250000,20,0.600000
25,0.650000,0.250000,20,0.200000
25,0.650000,0.250000,20,0.800000
25,0.650000,0.250000,20,0.600000
25,0.650000,0.250000,20,0.600000
25,0.650000,0.250000,20,0.000000
25,0.650000,0.250000,20,0.600000
25,0.650000,0.250000,20,0.000000
25,0.650000,0.250000,20,0.600000
25,0.650000,0.250000,20,1.000000
25,0.650000,0.250000,20,0.400000
25,0.650000,0.250000,20,0.200000
25,0.650000,0.250000,20,0.600000
25,0.650000,0.250000,20,0.200000
25,0.650000,0.250000,20,0.400000
25,0.650000,0.250000,20,0.200000
25,0.650000,0.250000,20,0.600000
25,0.650000,0.250000,20,0.400000
25,0.650000,0.250000,20,0.000000
25,0.650000,0.250000,20,0.800000
25,0.650000,0.250000,20,0.400000
25,0.650000,0.250000,20,0.400000
25,0.650000,0.250000,20,0.600000
25,0.650000,0.250000,20,0.600000
25,0.650000,0.250000,20,0.400000
25,0.650000,0.250000,20,0.400000
25,0.650000,0.250000,20,0.400000
25,0.650000,0.250000,22,1.000000
25,0.650000,0.250000,22,0.333333
25,0.650000,0.250000,22,0.000000
25,0.650000,0.250000,22,0.000000
25,0.650000,0.250000,22,0.333333
25,0.650000,0.250000,22,0.666667
25,0.650000,0.250000,22,0.333333
25,0.650000,0.250000,22,1.000000
25,0.650000,0.250000,22,0.000000
25,0.650000,0.250000,22,0.333333
25,0.650000,0.250000,22,0.666667
25,0.650000,0.250000,22,0.000000
25,0.650000,0.250000,22,0.333333
25,0.650000,0.250000,22,0.000000
25,0.650000,0.250000,22,0.000000
25,0.650000,0.250000,22,0.000000
25,0.650000,0.250000,22,0.333333
25,0.650000,0.250000,22,0.333333
25,0.650000,0.250000,22,0.666667
